direccion,barrio,comuna,mas_info,materiales,longitude,latitude
Lugones 4470,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.493911393414976,-34.55304820650676
Lugones 4784,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49566069324384,-34.550560611960556
Macedonio Fernandez 5894,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.5026105443449,-34.56526753452548
Machain 3830,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48871026092527,-34.556934564892025
Machain 4006,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48968325498232,-34.55551236398609
Machain 4230,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.490918704252685,-34.5537237463523
Machain 4460,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.492021956138615,-34.5521397438469
Machain 4768,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49372077898097,-34.54971735597647
"Malharro, Martin A. 2519",Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47514758434668,-34.5414413097568
Manzanares 3717,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48140235590558,-34.55355023402523
Miller 3717,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49086154025618,-34.559091911982634
Miller 4051,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49260979872272,-34.55657109522877
Miller 4325,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49405541135621,-34.554501834602085
Miller 4553,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4952385541257,-34.55281364009724
Miller 4865,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49694002963305,-34.550387758321634
Moldes 3860,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47254117774681,-34.548221905578345
Moldes 4180,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4738195383655,-34.545631699010336
Naon Romulo 4228,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48552152093208,-34.551141199300496
Paroissien 2861,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47430593441056,-34.54832756016344
Paroissien 3731,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48269844009595,-34.55207571206966
"Pellegrini, Carlos E. 6015",Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50437792684528,-34.564214664174685
"Perez, Roque 4243",Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48274168229526,-34.54951676127
"Perez, Roque 4428",Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.483925549623535,-34.54807499447896
Pico 4172,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49080077032016,-34.54783965097039
Pinto 3747,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47612474246373,-34.551355118510976
Pinto 4146,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47853571859741,-34.548358559648044
Pinto 4371,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.479700508956036,-34.54668835775863
Pinto 4569,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4808328730367,-34.545194344490554
Pinto 4835,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48249192468987,-34.54301174778633
Quintana 4675,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4803297902733,-34.54401145039885
Quintana 4840,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.481079011307834,-34.542627492152306
Ramallo 4255,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49017389639777,-34.550609508060326
Rastreador Fournier 5670,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50218694273636,-34.56218160737167
Ruiz Huidobro 2762,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4755472768974,-34.54594790269696
Ruiz Huidobro Av. 3935,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.487412658614005,-34.55109502732289
San Isidro Labrador Av. 4233,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.472081992506105,-34.54531735336232
San Isidro Labrador Av. 4550,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4740516160346,-34.543034708132204
Superi 4327,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48235739658494,-34.54831445261385
Superi 4545,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48357284138553,-34.54670489363441
Superi 4837,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48526102013295,-34.5444838192353
Tronador 3720,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4844593044112,-34.5558663026235
Tronador 4012,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.486065338927276,-34.55369211149761
Tronador 4226,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48733073911789,-34.55197164537103
Tronador 4460,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.488558019518095,-34.55032736041529
Valdenegro 3670,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49116334753396,-34.56038068531252
Valdenegro 3835,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.492224182411974,-34.55878497051758
Valdenegro 4464,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49576363568058,-34.554014173155586
Valdenegro 4708,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49716025637406,-34.5520270401833
Valdenegro 4926,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49833816081144,-34.55034139410427
Vidal 3677,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47233760330869,-34.55030534773429
Vidal 4587,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.476378475510195,-34.542539010703976
Vilela 2720,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47334324779573,-34.547111063046835
Vilela 3032,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47643362152865,-34.54816597690086
Washington 3691,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48129134504155,-34.554832622782214
Washington 4171,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.484166804053956,-34.55105524492375
"Williams, Alberto 5867",Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50183588474123,-34.56395954692641
"Yrurtia, Rogelio 6002",Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50363819724604,-34.56431607837243
Zapiola 4260,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47775849296412,-34.54707807413077
Zapiola 4518,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.478893386737816,-34.54473609287738
Zapiola 4732,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.479713845839015,-34.54306068875195
Cramer Av. 4350,Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47652471172127,-34.54481763372351
"Perez, Roque 4736",Saavedra,12,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.485651826548754,-34.545801371976296
San Juan Av. 2470,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40002805447555,-34.62359672771374
San Juan Av. 1942,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39333080327277,-34.62293029470395
San Juan Av. 2166,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39569774874116,-34.62308394275344
Humberto 1?|847|pr3209,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39236025919519,-34.621553599497695
Humberto 1? 2945,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.406554832620735,-34.62306835638959
Humberto 1? 2795,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.404156277156666,-34.62267389637991
Humberto 1? 3115,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40921995835177,-34.62349853909689
Humberto 1? 2561,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40099063171143,-34.62221519465673
Humberto 1? 2201,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39696504534279,-34.62176815144551
Humberto 1? 2109,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39584795138199,-34.621715234930726
24 De Noviembre 1536,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40988336943207,-34.62911693261471
"Calvo, Carlos 3099",San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4090039160658,-34.622332482698596
Cochabamba 2243,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39663031726912,-34.62433867474083
Cochabamba 3271,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.411421319566514,-34.62638778132755
Combate De Los Pozos 1533,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.392323481104995,-34.62671241805906
Constitucion 2814,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40419984783686,-34.62685457365804
Estados Unidos 3046,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40830371354505,-34.62105041253215
Pavon 2010,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.393532659971385,-34.62662935849961
Pavon 2434,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39950693940695,-34.62730313174866
Sarandi 1002,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39445535670145,-34.6206499416998
Sarandi 1248,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39363746484532,-34.62342198351891
"Calvo, Carlos 2193",San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.397004943240375,-34.62066682890381
"Calvo, Carlos 2381",San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.399526920282696,-34.62084235385316
"Calvo, Carlos 2527",San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40110213132723,-34.620960886432876
"Calvo, Carlos 2829",San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.405030578915195,-34.621551227764826
"Calvo, Carlos 3275",San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4117812678075,-34.622869889382955
Cochabamba 2547,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40088889365222,-34.624965232457576
Cochabamba 2929,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40593235265287,-34.6257542823156
Constitucion 1991,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39326109458257,-34.62530439883408
Constitucion 2191,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39555460101378,-34.62553044150512
Constitucion 2336,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39796572715106,-34.62587420183943
Constitucion 2636,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.402096741325096,-34.62651973136362
Constitucion 3066,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40804157610857,-34.62735364907949
Constitucion 3258,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.41122187795526,-34.62758430431328
Estados Unidos 1888,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39294419342192,-34.61924962291612
Estados Unidos 2096,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39576708217217,-34.619601371692504
Estados Unidos 2252,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.39807382992995,-34.619661178306636
Estados Unidos 2438,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.400356477680916,-34.619751440740046
Estados Unidos 2610,San Cristobal,3,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.40232665012014,-34.619829324724144
