"direccion","barrio","comuna","mas_info","materiales","longitude","latitude"
"CALVO, CARLOS 1223","","","","","-58,383323590834486","-34,6196788029343"
"CALVO, CARLOS 98","","","","","-58,36672429343976","-34,61932872995089"
"CARABELAS 236","","","","","-58,3805838042558","-34,60596910237083"
"CASEROS AV. 1671","","","","","-58,386003383333744","-34,63289851424948"
"CASEROS AV. 638","","","","","-58,37410392722165","-34,62702859017702"
"CASEROS AV. 1398","","","","","-58,38285352371101","-34,63184852283999"
"CASEROS AV. 840","","","","","-58,376013842016675","-34,62767858465671"
"CASEROS AV. 1943","","","","","-58,38951322905543","-34,633768511532"
"CASEROS AV. 513","","","","","-58,37278398696831","-34,62645859675039"
"CASEROS AV. 705","","","","","-58,37481389941563","-34,6267286004893"
"CASEROS AV. 1950","","","","","-58,38938323418149","-34,633818509755194"
"CASEROS AV. 1481","","","","","-58,38280352582011","-34,63184852259586"
"CASEROS AV. 1483","","","","","-58,38378348148041","-34,632268517791815"
"CASEROS AV. 1509","","","","","-58,38422346234867","-34,6323485181139"
"CASEROS AV. 1744","","","","","-58,38714333295883","-34,63321851251153"
"CASEROS AV. 1813","","","","","-58,387693307685375","-34,633508508576845"
"CASEROS AV. 1937","","","","","-58,389413232844525","-34,633828509673464"
"CASEROS AV. 1805","","","","","-58,38776330659168","-34,63324851485522"
"CASEROS AV. 1495","","","","","-58,384723439971246","-34,632528516445916"
"CASEROS AV. 1570","","","","","-58,38451344925826","-34,632468516790276"
"CASEROS AV. 1331","","","","","-58,381813573653744","-34,630998537168914"
"CASEROS AV. 1357","","","","","-58,38197356640455","-34,6310685363519"
"CASEROS AV. 1670","","","","","-58,38613337699225","-34,63301851214458"
"CASEROS AV. 1671","","","","","-58,38616337665616","-34,632888515259296"
"CASEROS AV. 660","","","","","-58,374233921738245","-34,6270285908112"
"CASEROS AV. 851","","","","","-58,37644382680689","-34,62726859611462"
"CASEROS AV. 934","","","","","-58,37702379477293","-34,62832857474595"
"CASEROS AV. 1361","","","","","-58,3819735658329","-34,631148534525394"
"CASEROS AV. 1042","","","","","-58,37847372889748","-34,62898856675454"
"CASEROS AV. 840","","","","","-58,3759838453528","-34,62738859113072"
"CASEROS AV. 1046","","","","","-58,378353733530595","-34,629048564799085"
"CASEROS AV. 591","","","","","-58,37325396707234","-34,62646859881466"
"CASEROS AV. 637","","","","","-58,3742839223421","-34,62664859973"
"CASEROS AV. 417","","","","","-58,371054059154936","-34,626568585801536"
"CASEROS AV. 838","","","","","-58,37604384060846","-34,62769858434647"
"CASEROS AV. 703","","","","","-58,37473390293282","-34,6267086005556"
"CASEROS AV. 1750","","","","","-58,38718333141455","-34,63319851316357"
"CASTILLO, RAMON S., PRES. AV. 1520","","","","","-58,37289429919585","-34,58201961096473"
"CERRITO 1444","","","","","-58,3829238158178","-34,590519466107104"
"CERRITO 130","","","","","-58,38200373645912","-34,607079083978846"
"CERRITO 272","","","","","-58,38216374220209","-34,605329124677944"
"CERRITO 778","","","","","-58,38252376505684","-34,5999992479987"
"CERRITO 868","","","","","-58,3827837665094","-34,59825928894713"
"CERRITO 938","","","","","-58,382533781615315","-34,59761930232184"
"CERRITO 490","","","","","-58,38242374957947","-34,6027591845649"
"CERRITO 938","","","","","-58,38293376532218","-34,597539306097495"
"CERRITO 1020","","","","","-58,38286377576412","-34,59648932969895"
"CERRITO 1018","","","","","-58,382713781374584","-34,59658932668694"
"CERRITO 334","","","","","-58,382223746665886","-34,60434914732391"
"CERRITO 54","","","","","-58,38219372280912","-34,60786906688479"
"CERRITO 242","","","","","-58,381983748578556","-34,60549911992203"
"CERRITO 242","","","","","-58,382143743045376","-34,60532912458036"
"CERRITO 330","","","","","-58,38221374673072","-34,60439914613465"
"CERRITO 866","","","","","-58,38257377493496","-34,59831928655441"
"CERRITO 512","","","","","-58,38252374843156","-34,60232919486"
"CERRITO 720","","","","","-58,38261376033477","-34,60012924547308"
"CERRITO 274","","","","","-58,382243738614825","-34,60535912438398"
"CERRITO 460","","","","","-58,382273753977266","-34,60302917767497"
"CERRITO 1262","","","","","-58,38294379735801","-34,59298940989248"
"CERRITO 1466","","","","","-58,382933813969885","-34,590719461596386"
"CERRITO 1540","","","","","-58,38253383846263","-34,58964948403833"
"CERRITO 1574","","","","","-58,382173856775935","-34,58920949231303"
"CERRITO 1196","","","","","-58,38275379531051","-34,59439937681754"
"CERRITO 1126","","","","","-58,38262379522715","-34,5951793583986"
"CERRITO 1120","","","","","-58,38250380121346","-34,595049360777395"
"CERRITO 1216","","","","","-58,382723798715126","-34,59409938351137"
"CERRITO 1218","","","","","-58,38264380208772","-34,59409938312112"
"CERRITO 1468","","","","","-58,38298381150552","-34,59076946070039"
"CEVALLOS, VIRREY 849","","","","","-58,38895336054498","-34,61867885324424"
"CEVALLOS, VIRREY 1911","","","","","-58,38793331271941","-34,63138855815215"
"CEVALLOS, VIRREY 445","","","","","-58,388933393968756","-34,61411895719723"
"CEVALLOS, VIRREY 848","","","","","-58,38906335776393","-34,61841885971463"
"CEVALLOS, VIRREY 2037","","","","","-58,387693312261355","-34,63286852318946"
"CEVALLOS, VIRREY 1285","","","","","-58,37141409235184","-34,619788742316835"
"CEVALLOS, VIRREY 1614","","","","","-58,38822332922587","-34,627368651341236"
"CEVALLOS, VIRREY 1775","","","","","-58,388063319818635","-34,62962859896785"
"CEVALLOS, VIRREY 797","","","","","-58,38893336810514","-34,61773887459701"
"CEVALLOS, VIRREY 1403","","","","","-58,388453335464966","-34,62513870336745"
"CEVALLOS, VIRREY 791","","","","","-58,38892336809813","-34,617798873179034"
"CEVALLOS, VIRREY 1667","","","","","-58,38811332771787","-34,62822863117215"
"CEVALLOS, VIRREY 1865","","","","","-58,38782332050498","-34,630948567660226"
"CEVALLOS, VIRREY 1215","","","","","-58,38853334831512","-34,62286875556973"
"CEVALLOS, VIRREY 109","","","","","-58,38888341779325","-34,611079026310634"
"CEVALLOS, VIRREY 483","","","","","-58,388953390124854","-34,614538947712006"
"CEVALLOS, VIRREY 541","","","","","-58,38898338407307","-34,61520893257122"
"CEVALLOS, VIRREY 231","","","","","-58,388823417466114","-34,611479016892105"
"CEVALLOS, VIRREY 2071","","","","","-58,387643312082474","-34,63318851563895"
"CEVALLOS, VIRREY 1975","","","","","-58,38782331206862","-34,63212854071989"
"CEVALLOS, VIRREY 1751","","","","","-58,38808332111971","-34,62932860591428"
"CEVALLOS, VIRREY 775","","","","","-58,388933367319154","-34,61784887208691"
"CEVALLOS, VIRREY 1125","","","","","-58,388543351824076","-34,62231876817141"
"CEVALLOS, VIRREY 1671","","","","","-58,388193323056875","-34,62840862745387"
"CEVALLOS, VIRREY 1187","","","","","-58,38864334824983","-34,6222287707139"
"CEVALLOS, VIRREY 1087","","","","","-58,38888334598929","-34,62112879699085"
"CEVALLOS, VIRREY 1493","","","","","-58,38832333451501","-34,62603868218925"
"CEVALLOS, VIRREY 1013","","","","","-58,388803355223104","-34,62030881531394"
"CEVALLOS, VIRREY 997","","","","","-58,38884335546563","-34,62003882167104"
"CEVALLOS, VIRREY 905","","","","","-58,38896335819393","-34,618948847131655"
"CEVALLOS, VIRREY 629","","","","","-58,38901337773535","-34,61591891651735"
"CEVALLOS, VIRREY 539","","","","","-58,38896338534516","-34,61514893384257"
"CEVALLOS, VIRREY 383","","","","","-58,388883402292336","-34,61324897680289"
"CEVALLOS, VIRREY 281","","","","","-58,38890340880675","-34,61221900040011"
"CEVALLOS, VIRREY 109","","","","","-58,38896341927699","-34,61039904221443"
"CHACABUCO 523","","","","","-58,376143933255804","-34,61412889454849"
"CHACABUCO 255","","","","","-58,37625394938085","-34,61121896148135"
"CHACABUCO 635","","","","","-58,375993930019355","-34,61546886324019"
"CHACABUCO 151","","","","","-58,37633395499697","-34,60995899061825"
"CHACABUCO 245","","","","","-58,37624395137218","-34,610998966451916"
"CHACABUCO 149","","","","","-58,37636395430265","-34,609878992589714"
"CHACABUCO 127","","","","","-58,37633395792205","-34,609548999972056"
"CHACABUCO 1073","","","","","-58,375783902334376","-34,62058874537188"
"CHACABUCO 963","","","","","-58,37603390171195","-34,61919877831487"
"CHACABUCO 1311","","","","","-58,37561388816082","-34,62357867629742"
"CHACABUCO 1593","","","","","-58,37468390596992","-34,62657860327934"
"CHACABUCO 1145","","","","","-58,37562390315804","-34,6214187256478"
"CHACABUCO 1387","","","","","-58,375553884552005","-34,62443865637427"
"CHACABUCO 1417","","","","","-58,37556388241685","-34,624678650944695"
"CHACABUCO 1489","","","","","-58,37543388725751","-34,624768648256065"
"CHACABUCO 1511","","","","","-58,37501389740511","-34,625828622010246"
"CHACABUCO 1221","","","","","-58,375803887856904","-34,62249870187559"
"CHACABUCO 1297","","","","","-58,37575388396927","-34,623338682458545"
"CHACABUCO 1293","","","","","-58,37562389694781","-34,62228870579068"
"CHACABUCO 1215","","","","","-58,37581388793484","-34,62242870352212"
"CHACABUCO 1291","","","","","-58,375543894539824","-34,62309868691218"
"CHACABUCO 1039","","","","","-58,37574390780442","-34,62005875727294"
"CHACABUCO 747","","","","","-58,37632390639666","-34,61682883381538"
"CHACABUCO 841","","","","","-58,37592391591506","-34,61785880835908"
"CHACABUCO 959","","","","","-58,37603390206883","-34,61914877945599"
"CHACABUCO 839","","","","","-58,37592391627191","-34,61780880950013"
"CHACABUCO 1151","","","","","-58,37598391987916","-34,616948829418476"
"CHACABUCO 965","","","","","-58,37600390276308","-34,619228777483876"
"CHACABUCO 411","","","","","-58,376213938367066","-34,612998920673505"
"CHACABUCO 511","","","","","-58,37624392932408","-34,614088895948946"
"CHACABUCO 629","","","","","-58,37619392201307","-34,615408865584875"
"CHACABUCO 711","","","","","-58,37596392471912","-34,61638884210007"
"CHACABUCO 511","","","","","-58,37624392932408","-34,614088895948946"
"CHACABUCO 339","","","","","-58,37616394675465","-34,612118940508175"
"CHACABUCO 337","","","","","-58,3762639416814","-34,61223893825797"
"CHILE 488","","","","","-58,372844058939414","-34,61601883532679"
"CHILE 802","","","","","-58,37817383180281","-34,616348853793895"
"CHILE 1444","","","","","-58,386313485809914","-34,61672888485063"
"CHILE 1708","","","","","-58,39057330530426","-34,61684890291544"
"CHILE 1680","","","","","-58,39004332729742","-34,61689889918592"
"CHILE 424","","","","","-58,37213408881116","-34,61602883163647"
"CHILE 424","","","","","-58,37206409119257","-34,61610882946955"
"CHILE 576","","","","","-58,37409400572347","-34,61608883982527"
"CHILE 1678","","","","","-58,390063327097124","-34,61680890133725"
"CHILE 1316","","","","","-58,384763551175645","-34,616728877283464"
"CHILE 1710","","","","","-58,39049330960687","-34,61671890549107"
"CHILE 618","","","","","-58,37477397690307","-34,61610884268531"
"CHILE 622","","","","","-58,37491397085614","-34,61612884291175"
"CHILE 656","","","","","-58,375483946246675","-34,61620884386634"
"CHILE 490","","","","","-58,37316404558665","-34,61599883734367"
"CHILE 1260","","","","","-58,38401358259015","-34,61675887293772"
"CHILE 1260","","","","","-58,38401358259015","-34,61675887293772"
"CHILE 1380","","","","","-58,38555351793159","-34,61671888136833"
"CHILE 1420","","","","","-58,386313485809914","-34,61672888485063"
"CHILE 1572","","","","","-58,388643387265454","-34,61676889531508"
"CHILE 1562","","","","","-58,38842339661452","-34,616758894468916"
"CHILE 1490","","","","","-58,387303443988976","-34,616738889456244"
"CHILE 952","","","","","-58,37952377444171","-34,61640885901148"
"CHILE 960","","","","","-58,3796337695172","-34,616448858635465"
"CHILE 1180","","","","","-58,38275363772616","-34,61647887317685"
"CHILE AV. 268","","","","","-58,37017417247","-34,615888825274965"
"CHILE AV. 290","","","","","-58,37069414996907","-34,615968825984545"
"CHILE AV. 150","","","","","-58,367854271811","-34,6156788187579"
"COCHABAMBA 785","","","","","-58,37699383066982","-34,623478685312776"
"COCHABAMBA 537","","","","","-58,37325399091231","-34,623128675056876"
"COCHABAMBA 125","","","","","-58,36718424893212","-34,62284865185014"
"COCHABAMBA 913","","","","","-58,378903749825795","-34,62351869371972"
"COCHABAMBA 1544","","","","","-58,38773337498","-34,623858729066804"
"COCHABAMBA 391","","","","","-58,37106408442382","-34,62296866802844"
"COCHABAMBA 1768","","","","","-58,390973237188135","-34,62401874124106"
"COCHABAMBA 817","","","","","-58,37734381605055","-34,62345868747701"
"COCHABAMBA 1510","","","","","-58,387663378218164","-34,62381872963791"
"COCHABAMBA 681","","","","","-58,37522390646613","-34,623318680329476"
"COCHABAMBA 313","","","","","-58,37007412632291","-34,62294866365746"
"COCHABAMBA 1302","","","","","-58,3844935138448","-34,623548720320926"
"COCHABAMBA 365","","","","","-58,37099408723359","-34,622988667230565"
"COCHABAMBA 893","","","","","-58,37838377204349","-34,623478692095205"
"COCHABAMBA 795","","","","","-58,3768838356663","-34,62342868591734"
"COCHABAMBA 535","","","","","-58,373193993442996","-34,623128674764224"
"COCHABAMBA 455","","","","","-58,37202404357615","-34,62301867156875"
"COCHABAMBA 265","","","","","-58,36869418552784","-34,622808660124576"
"COCHABAMBA 205","","","","","-58,368434196208874","-34,62284865794391"
"COCHABAMBA 629","","","","","-58,374463939020764","-34,62324867821985"
"COCHABAMBA 451","","","","","-58,37200404499059","-34,622938673297284"
"COCHABAMBA 391","","","","","-58,37106408442382","-34,62296866802844"
"COCHABAMBA 1181","","","","","-58,38267359010541","-34,62361870983788"
"COCHABAMBA 1265","","","","","-58,38394353418396","-34,62394870850573"
"COCHABAMBA 1646","","","","","-58,38883332844397","-34,62387873398287"
"COCHABAMBA 921","","","","","-58,37889374967629","-34,6235986918449"
"COCHABAMBA 923","","","","","-58,382063613833004","-34,62389870046915"
"COCHABAMBA 1772","","","","","-58,39076324597343","-34,6240287399869"
"COCHABAMBA 1450","","","","","-58,38639343035217","-34,624018718870815"
"COCHABAMBA 1390","","","","","-58,3855434682025","-34,62373872111107"
"CONSTITUCION 1777","","","","","-58,390813236930256","-34,62499871809129"
"CONSTITUCION 1363","","","","","-58,38527347408823","-34,62450870221746"
"CONSTITUCION 1653","","","","","-58,3890433119391","-34,62494871058609"
"CONSTITUCION 1229","","","","","-58,3834235515435","-34,62458869135881"
"CONSTITUCION 1243","","","","","-58,383563544424206","-34,62475868816194"
"CONSTITUCION 1775","","","","","-58,39079323698738","-34,62510871548283"
"CONSTITUCION 1465","","","","","-58,386583417336475","-34,62471870382116"
"CONSTITUCION 1505","","","","","-58,38734338471072","-34,624798705706695"
"CONSTITUCION 1571","","","","","-58,388063353843535","-34,62486870762543"
"CONSTITUCION 1147","","","","","-58,382273599904174","-34,624608685288166"
"CORDOBA AV. 1294","","","","","-58,385293653908676","-34,59920927953001"
"CORDOBA AV. 1576","","","","","-58,3892834841201","-34,59942929398701"
"CORDOBA AV. 1330","","","","","-58,38589362732794","-34,59938927835318"
"CORDOBA AV. 543","","","","","-58,37412412976923","-34,598519240785755"
"CORDOBA AV. 649","","","","","-58,376064047262545","-34,59861924796323"
"CORDOBA AV. 1255","","","","","-58,38484367409396","-34,59903928121087"
"CORDOBA AV. 719","","","","","-58,37706400310441","-34,59889924645373"
"CORDOBA AV. 360","","","","","-58,37168423435523","-34,598279234365805"
"CORDOBA AV. 1576","","","","","-58,38923348494306","-34,59960928963817"
"CORDOBA AV. 1415","","","","","-58,38655359935945","-34,599409281118035"
"CORDOBA AV. 1406","","","","","-58,38703357933673","-34,59937928414478"
"CORDOBA AV. 1547","","","","","-58,388883501840645","-34,5993092947709"
"CORDOBA AV. 475","","","","","-58,37338416039875","-34,598599235354094"
"CORDOBA AV. 725","","","","","-58,377373992245","-34,598589255034895"
"CORDOBA AV. 356","","","","","-58,37222420895043","-34,59864922855969"
"CORDOBA AV. 310","","","","","-58,37183422603523","-34,598559228711345"
"CORDOBA AV. 1131","","","","","-58,383053750488585","-34,598909275441706"
"CORDOBA AV. 475","","","","","-58,37385414093906","-34,59854923878542"
"CORDOBA AV. 1363","","","","","-58,386383608596454","-34,59911928690161"
"CORDOBA AV. 1477","","","","","-58,388083535782584","-34,59927929155004"
"CORDOBA AV. 1648","","","","","-58,390703423468146","-34,59953929841085"
"CORDOBA AV. 1270","","","","","-58,38500366620653","-34,59919927834292"
"CORDOBA AV. 1334","","","","","-58,38592362720502","-34,599229282148286"
"CORDOBA AV. 1665","","","","","-58,3905234295575","-34,59974929274322"
"CORDOBA AV. 1336","","","","","-58,38658359937935","-34,59922928536922"
"CORDOBA AV. 1131","","","","","-58,38320374330832","-34,59902927343699"
"CORDOBA AV. 1106","","","","","-58,382833758265605","-34,59911926957943"
"CORDOBA AV. 1762","","","","","-58,39228335478549","-34,59982929951215"
"CORDOBA AV. 1432","","","","","-58,38731356774605","-34,5993492861955"
"CORDOBA AV. 774","","","","","-58,37812396062407","-34,598589258692215"
"CORDOBA AV. 943","","","","","-58,37971389144826","-34,59888925960513"
"CORDOBA AV. 951","","","","","-58,38071384786059","-34,5990892599217"
"CORDOBA AV. 891","","","","","-58,37946390284442","-34,59876926112238"
"CORDOBA AV. 774","","","","","-58,377923966560274","-34,59893924973519"
"CORDOBA AV. 1646","","","","","-58,39053342892169","-34,59977929210792"
